sector_code,full_id,field_name,labels,emb_x,emb_y
20231,C-20-202-2023-20231,Tên ngành: Sản xuất mỹ phẩm,C,0.136533111333847,0.3904103338718414
20232,C-20-202-2023-20232,"Tên ngành: Sản xuất xà phòng, chất tẩy rửa, làm bóng và chế phẩm vệ sinh",C,0.0765971392393112,0.3846579194068908
20290,C-20-202-2029-20290,Tên ngành: Sản xuất sản phẩm hoá chất khác chưa được phân vào đâu,C,0.1097248867154121,0.3251549899578094
20300,C-20-203-2030-20300,Tên ngành: Sản xuất sợi nhân tạo,C,0.1982008665800094,0.3596377074718475
21,C-21,"Tên ngành: Sản xuất thuốc, hoá dược và dược liệu",C,0.1174478158354759,0.289790540933609
2100,C-21-210-2100,"Tên ngành: Sản xuất thuốc, hoá dược và dược liệu",C,0.1592963188886642,0.295693039894104
21001,C-21-210-2100-21001,Tên ngành: Sản xuất thuốc các loại,C,0.1547124087810516,0.2866870760917663
21002,C-21-210-2100-21002,Tên ngành: Sản xuất hoá dược và dược liệu,C,0.1853901445865631,0.30524343252182
22,C-22,Tên ngành: Sản xuất sản phẩm từ cao su và plastic,C,0.1235699653625488,0.4180219769477844
221,C-22-221,Tên ngành: Sản xuất sản phẩm từ cao su,C,0.1797487884759903,0.4053843319416046
22110,C-22-221-2211-22110,"Tên ngành: Sản xuất săm, lốp cao su; đắp và tái chế lốp cao su",C,0.156509444117546,0.3301828503608703
22190,C-22-221-2219-22190,Tên ngành: Sản xuất sản phẩm khác từ cao su,C,0.1834062784910202,0.400094211101532
2220,C-22-222-2220,Tên ngành: Sản xuất sản phẩm từ plastic,C,0.1852267533540725,0.4051817953586578
22201,C-22-222-2220-22201,Tên ngành: Sản xuất bao bì từ plastic,C,0.1672085523605346,0.3535458743572235
22209,C-22-222-2220-22209,Tên ngành: Sản xuất sản phẩm khác từ plastic,C,0.1814162731170654,0.3890098333358764
23,C-23,Tên ngành: Sản xuất sản phẩm từ khoáng phi kim loại khác,C,0.1074951216578483,0.3904676139354706
2310,C-23-231-2310,Tên ngành: Sản xuất thủy tinh và sản phẩm từ thủy tinh,C,0.1237407326698303,0.4060956537723541
23101,C-23-231-2310-23101,Tên ngành: Sản xuất thủy tinh phẳng và sản phẩm từ thủy tinh phẳng,C,0.1407951116561889,0.3570245206356048
23102,C-23-231-2310-23102,Tên ngành: Sản xuất thủy tinh rỗng và sản phẩm từ thủy tinh rỗng,C,0.1216491237282753,0.3668581247329712
23103,C-23-231-2310-23103,Tên ngành: Sản xuất sợi thủy tinh và sản phẩm từ sợi thủy tinh,C,0.1419451683759689,0.4094803035259247
23109,C-23-231-2310-23109,Tên ngành: Sản xuất thủy tinh khác và các sản phẩm từ thủy tinh,C,0.1060402691364288,0.3768974840641022
239,C-23-239,Tên ngành: Sản xuất sản phẩm từ khoáng phi kim loại chưa được phân vào đâu,C,0.1161892339587211,0.3666362762451172
23910,C-23-239-2391-23910,Tên ngành: Sản xuất sản phẩm chịu lửa,C,0.1403070837259292,0.3533982932567596
23920,C-23-239-2392-23920,Tên ngành: Sản xuất vật liệu xây dựng từ đất sét,C,0.1577795296907425,0.3221643567085266
23930,C-23-239-2393-23930,Tên ngành: Sản xuất sản phẩm gốm sứ khác,C,0.0510313585400581,0.3498291373252868
2394,C-23-239-2394,"Tên ngành: Sản xuất xi măng, vôi và thạch cao",C,0.1145118623971939,0.345065027475357
23941,C-23-239-2394-23941,Tên ngành: Sản xuất xi măng,C,0.1386312544345855,0.3109157085418701
23942,C-23-239-2394-23942,Tên ngành: Sản xuất vôi,C,0.1418252289295196,0.3398457765579223
23943,C-23-239-2394-23943,Tên ngành: Sản xuất thạch cao,C,0.136829137802124,0.3267427682876587
23950,C-23-239-2395-23950,"Tên ngành: Sản xuất bê tông và các sản phẩm từ bê tông, xi măng và thạch cao",C,0.1396752893924713,0.3151762187480926
23960,C-23-239-2396-23960,Tên ngành: Cắt tạo dáng và hoàn thiện đá,C,0.1603637784719467,0.263718843460083
23990,C-23-239-2399-23990,Tên ngành: Sản xuất sản phẩm từ chất khoáng phi kim loại khác chưa được phân vào đâu,C,0.1240217387676239,0.3558648526668548
24,C-24,Tên ngành: Sản xuất kim loại,C,0.1106645166873931,0.3438455462455749
24100,C-24-241-2410-24100,"Tên ngành: Sản xuất sắt, thép, gang",C,0.0930428132414817,0.2923361957073211
2420,C-24-242-2420,Tên ngành: Sản xuất kim loại quý và kim loại màu,C,0.0931504890322685,0.3104158639907837
24201,C-24-242-2420-24201,Tên ngành: Sản xuất kim loại quý,C,0.1143501028418541,0.3293928205966949
24202,C-24-242-2420-24202,Tên ngành: Sản xuất kim loại màu,C,0.1363662034273147,0.3240542411804199
243,C-24-243,Tên ngành: Đúc kim loại,C,0.1316540986299514,0.2166134417057037
24310,C-24-243-2431-24310,"Tên ngành: Đúc sắt, thép",C,0.14328333735466,0.2077718377113342
24320,C-24-243-2432-24320,Tên ngành: Đúc kim loại màu,C,0.1163611412048339,0.2380592375993728
25,C-25,"Tên ngành: Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",C,0.1409128010272979,0.353170782327652
251,C-25-251,"Tên ngành: Sản xuất các cấu kiện kim loại, thùng, bể chứa và nồi hơi",C,0.1739315241575241,0.2607309818267822
25110,C-25-251-2511-25110,Tên ngành: Sản xuất các cấu kiện kim loại,C,0.226108580827713,0.2364599704742431
25120,C-25-251-2512-25120,"Tên ngành: Sản xuất thùng, bể chứa và dụng cụ chứa đựng bằng kim loại",C,0.1786151081323623,0.2572251260280609
25130,C-25-251-2513-25130,Tên ngành: Sản xuất nồi hơi (trừ nồi hơi trung tâm),C,0.2203195244073867,0.244551807641983
25200,C-25-252-2520-25200,Tên ngành: Sản xuất vũ khí và đạn dược,C,0.2090018987655639,0.2646484375
259,C-25-259,"Tên ngành: Sản xuất sản phẩm khác bằng kim loại; các dịch vụ xử lý, gia công kim loại",C,0.2040209472179412,0.2372651994228363
25910,C-25-259-2591-25910,"Tên ngành: Rèn, dập, ép và cán kim loại; luyện bột kim loại",C,0.1980546563863754,0.1689476668834686
25920,C-25-259-2592-25920,Tên ngành: Gia công cơ khí; xử lý và tráng phủ kim loại,C,0.1917491257190704,0.1739447861909866
25930,C-25-259-2593-25930,"Tên ngành: Sản xuất dao kéo, dụng cụ cầm tay và đồ kim loại thông dụng",C,0.1597373634576797,0.2631821930408478
2599,C-25-259-2599,Tên ngành: Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu,C,0.1707150787115097,0.2456872165203094
25991,C-25-259-2599-25991,"Tên ngành: Sản xuất đồ dùng bằng kim loại cho nhà bếp, nhà vệ sinh và nhà ăn",C,0.1269976496696472,0.2612552940845489
25999,C-25-259-2599-25999,Tên ngành: Sản xuất sản phẩm khác còn lại bằng kim loại chưa được phân vào đâu,C,0.1590442508459091,0.238102987408638
26,C-26,"Tên ngành: Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",C,0.0421178191900253,0.3703186810016632
26100,C-26-261-2610-26100,Tên ngành: Sản xuất linh kiện điện tử,C,0.1134626418352127,0.3096931278705597
26200,C-26-262-2620-26200,Tên ngành: Sản xuất máy vi tính và thiết bị ngoại vi của máy vi tính,C,0.114286221563816,0.3376469314098358
26300,C-26-263-2630-26300,Tên ngành: Sản xuất thiết bị truyền thông,C,0.1357945650815963,0.2785199284553528
26400,C-26-264-2640-26400,Tên ngành: Sản xuất sản phẩm điện tử dân dụng,C,0.0252458117902278,0.2871407568454742
265,C-26-265,"Tên ngành: Sản xuất thiết bị đo lường, kiểm tra, định hướng và điều khiển; sản xuất đồng hồ",C,0.0757457166910171,0.2966461181640625
26510,C-26-265-2651-26510,"Tên ngành: Sản xuất thiết bị đo lường, kiểm tra, định hướng và điều khiển",C,0.1088250130414962,0.2397187501192093
26520,C-26-265-2652-26520,Tên ngành: Sản xuất đồng hồ,C,0.1200332418084144,0.2854230999946594
26600,C-26-266-2660-26600,"Tên ngành: Sản xuất thiết bị bức xạ, thiết bị điện tử trong y học, điện liệu pháp",C,0.0696709007024765,0.3031481504440307
26700,C-26-267-2670-26700,Tên ngành: Sản xuất thiết bị và dụng cụ quang học,C,0.0319826267659664,0.3254351615905761
26800,C-26-268-2680-26800,"Tên ngành: Sản xuất băng, đĩa từ tính và quang học",C,0.0701458007097244,0.2940017879009247
27,C-27,Tên ngành: Sản xuất thiết bị điện,C,0.0548304356634616,0.3497518897056579
2710,C-27-271-2710,"Tên ngành: Sản xuất mô tơ, máy phát, biến thế điện, thiết bị phân phối và điều khiển điện",C,0.050347201526165,0.3298683762550354
27101,C-27-271-2710-27101,"Tên ngành: Sản xuất mô tơ, máy phát",C,0.110046811401844,0.3153887689113617
27102,C-27-271-2710-27102,"Tên ngành: Sản xuất biến thế điện, thiết bị phân phối và điều khiển điện",C,0.0405965819954872,0.3085537552833557
27200,C-27-272-2720-27200,Tên ngành: Sản xuất pin và ắc quy,C,0.0899973139166832,0.3260583579540252
273,C-27-273,Tên ngành: Sản xuất dây và thiết bị dây dẫn,C,0.0850235447287559,0.3451280891895294
27310,C-27-273-2731-27310,"Tên ngành: Sản xuất dây cáp, sợi cáp quang học",C,0.1149207577109336,0.3137832283973694
27320,C-27-273-2732-27320,"Tên ngành: Sản xuất dây, cáp điện và điện tử khác",C,0.0636117309331893,0.3382457196712494
27330,C-27-273-2733-27330,Tên ngành: Sản xuất thiết bị dây dẫn điện các loại,C,0.0807642713189125,0.3376744091510772
27400,C-27-274-2740-27400,Tên ngành: Sản xuất thiết bị điện chiếu sáng,C,-0.0034500691108405,0.2979815900325775
27500,C-27-275-2750-27500,Tên ngành: Sản xuất đồ điện dân dụng,C,0.0334476642310619,0.2965651750564575
27900,C-27-279-2790-27900,Tên ngành: Sản xuất thiết bị điện khác,C,0.022015081718564,0.3240726590156555
28,C-28,"Tên ngành: Sản xuất máy móc, thiết bị chưa được phân vào đâu",C,0.1107544377446174,0.3646807968616485
281,C-28-281,Tên ngành: Sản xuất máy thông dụng,C,0.1579609811305999,0.3540328741073608
28110,C-28-281-2811-28110,"Tên ngành: Sản xuất động cơ, tua bin (trừ động cơ máy bay, ô tô, mô tô và xe máy)",C,0.1260813772678375,0.2643541097640991
28120,C-28-281-2812-28120,Tên ngành: Sản xuất thiết bị sử dụng năng lượng chiết lưu,C,0.1873593032360077,0.3281275928020477
28130,C-28-281-2813-28130,"Tên ngành: Sản xuất máy bơm, máy nén, vòi và van khác",C,0.0961809083819389,0.3555161654949188
28140,C-28-281-2814-28140,"Tên ngành: Sản xuất bi, bánh răng, hộp số, các bộ phận điều khiển và truyền chuyển động",C,0.0724935606122016,0.316272109746933
28150,C-28-281-2815-28150,"Tên ngành: Sản xuất lò nướng, lò luyện và lò nung",C,0.1675152778625488,0.336773008108139
28160,C-28-281-2816-28160,"Tên ngành: Sản xuất các thiết bị nâng, hạ và bốc xếp",C,0.1813444793224334,0.3127345442771911
28170,C-28-281-2817-28170,Tên ngành: Sản xuất máy móc và thiết bị văn phòng (trừ máy vi tính và thiết bị ngoại vi của máy vi tính),C,0.116713747382164,0.3706457018852234
28180,C-28-281-2818-28180,Tên ngành: Sản xuất dụng cụ cầm tay chạy bằng mô tơ hoặc khí nén,C,0.1314507871866226,0.3292085528373718
28190,C-28-281-2819-28190,Tên ngành: Sản xuất máy thông dụng khác,C,0.1646899580955505,0.3478125035762787
282,C-28-282,Tên ngành: Sản xuất máy chuyên dụng,C,0.1692343205213546,0.3392678797245025
28210,C-28-282-2821-28210,Tên ngành: Sản xuất máy nông nghiệp và lâm nghiệp,C,0.2069265991449356,0.3403201103210449
28220,C-28-282-2822-28220,Tên ngành: Sản xuất máy công cụ và máy tạo hình kim loại,C,0.1667078882455825,0.425028532743454
28230,C-28-282-2823-28230,Tên ngành: Sản xuất máy luyện kim,C,0.1772046387195587,0.3769833147525787
28240,C-28-282-2824-28240,Tên ngành: Sản xuất máy khai thác mỏ và xây dựng,C,0.2086271494626999,0.3217149674892425
28250,C-28-282-2825-28250,"Tên ngành: Sản xuất máy chế biến thực phẩm, đồ uống và thuốc lá",C,0.1382304280996322,0.3906202018260956
28260,C-28-282-2826-28260,"Tên ngành: Sản xuất máy cho ngành dệt, may và da",C,0.1052268892526626,0.3749461770057678
2829,C-28-282-2829,Tên ngành: Sản xuất máy chuyên dụng khác,C,0.1808491349220276,0.3333489000797272
28291,C-28-282-2829-28291,Tên ngành: Sản xuất máy sản xuất vật liệu xây dựng,C,0.1936450600624084,0.3875126838684082
28299,C-28-282-2829-28299,Tên ngành: Sản xuất máy chuyên dụng khác chưa được phân vào đâu,C,0.1651914715766906,0.3000622391700744
29,C-29,Tên ngành: Sản xuất ô tô và xe có động cơ khác,C,0.109509490430355,0.2558307349681854
29100,C-29-291-2910-29100,Tên ngành: Sản xuất ô tô và xe có động cơ khác,C,0.1596008092164993,0.238238513469696
29200,C-29-292-2920-29200,"Tên ngành: Sản xuất thân xe ô tô và xe có động cơ khác, rơ moóc và bán rơ moóc",C,0.1231024786829948,0.270335853099823
29300,C-29-293-2930-29300,Tên ngành: Sản xuất phụ tùng và bộ phận phụ trợ cho xe ô tô và xe có động cơ khác,C,0.1195928677916526,0.2523104846477508
30,C-30,Tên ngành: Sản xuất phương tiện vận tải khác,C,0.0966656431555748,0.2015467882156372
301,C-30-301,Tên ngành: Đóng tàu và thuyền,C,0.108535535633564,0.1301216632127761
30110,C-30-301-3011-30110,Tên ngành: Đóng tàu và cấu kiện nổi,C,0.1215076595544815,0.1520801782608032
30120,C-30-301-3012-30120,"Tên ngành: Đóng thuyền, xuồng thể thao và giải trí",C,0.1253801882266998,0.1369638442993164
30200,C-30-302-3020-30200,"Tên ngành: Sản xuất đầu máy xe lửa, xe điện và toa xe",C,0.1489605605602264,0.3325023055076599
30300,C-30-303-3030-30300,"Tên ngành: Sản xuất máy bay, tàu vũ trụ và máy móc liên quan",C,0.089946761727333,0.2982834279537201
30400,C-30-304-3040-30400,Tên ngành: Sản xuất xe cơ giới chiến đấu dùng trong quân đội,C,-0.0007166964351199,0.2156253010034561
309,C-30-309,Tên ngành: Sản xuất phương tiện và thiết bị vận tải chưa được phân vào đâu,C,0.1079609394073486,0.2117241472005844
30910,C-30-309-3091-30910,"Tên ngành: Sản xuất mô tô, xe máy",C,0.1348617374897003,0.2869715690612793
30920,C-30-309-3092-30920,Tên ngành: Sản xuất xe đạp và xe cho người khuyết tật,C,0.1467581391334533,0.2221440821886062
30990,C-30-309-3099-30990,Tên ngành: Sản xuất phương tiện và thiết bị vận tải khác chưa được phân vào đâu,C,0.123385950922966,0.1831417381763458
3100,C-31-310-3100,"Tên ngành: Sản xuất giường, tủ, bàn, ghế",C,0.0057416674681007,0.3103898167610168
31001,C-31-310-3100-31001,"Tên ngành: Sản xuất giường, tủ, bàn, ghế bằng gỗ",C,-0.0083524696528911,0.330054372549057
31002,C-31-310-3100-31002,"Tên ngành: Sản xuất giường, tủ, bàn, ghế bằng kim loại",C,0.0037374782841652,0.3387811779975891
31009,C-31-310-3100-31009,"Tên ngành: Sản xuất giường, tủ, bàn, ghế bằng vật liệu khác",C,-0.013732224702835,0.3389770090579986
32,C-32,"Tên ngành: Công nghiệp chế biến, chế tạo khác",C,0.081283338367939,0.3276432156562805
321,C-32-321,"Tên ngành: Sản xuất đồ kim hoàn, đồ giả kim hoàn và các chi tiết liên quan",C,0.0090629663318395,0.3883030712604522
32110,C-32-321-3211-32110,Tên ngành: Sản xuất đồ kim hoàn và chi tiết liên quan,C,0.0427237749099731,0.3649794161319732
32120,C-32-321-3212-32120,Tên ngành: Sản xuất đồ giả kim hoàn và chi tiết liên quan,C,0.0473521910607814,0.3577424883842468
32200,C-32-322-3220-32200,Tên ngành: Sản xuất nhạc cụ,C,0.1249117404222488,0.3723315596580505
32300,C-32-323-3230-32300,"Tên ngành: Sản xuất dụng cụ thể dục, thể thao",C,0.0681173205375671,0.296689361333847
32400,C-32-324-3240-32400,"Tên ngành: Sản xuất đồ chơi, trò chơi",C,-0.028012303635478,0.3493647873401642
3250,C-32-325-3250,"Tên ngành: Sản xuất thiết bị, dụng cụ y tế, nha khoa, chỉnh hình và phục hồi chức năng",C,0.098895139992237,0.3164514899253845
32501,C-32-325-3250-32501,"Tên ngành: Sản xuất thiết bị, dụng cụ y tế, nha khoa",C,0.1093834042549133,0.3422559797763824
32502,C-32-325-3250-32502,"Tên ngành: Sản xuất dụng cụ chỉnh hình, phục hồi chức năng",C,0.1401330977678299,0.2686087191104889
32900,C-32-329-3290-32900,Tên ngành: Sản xuất khác chưa được phân vào đâu,C,0.1035952568054199,0.3145548105239868
33,C-33,"Tên ngành: Sửa chữa, bảo dưỡng và lắp đặt máy móc và thiết bị",C,0.0490187890827655,0.1951367110013961
331,C-33-331,"Tên ngành: Sửa chữa và bảo dưỡng máy móc, thiết bị và sản phẩm kim loại đúc sẵn",C,0.0692595317959785,0.233472004532814
33110,C-33-331-3311-33110,Tên ngành: Sửa chữa các sản phẩm kim loại đúc sẵn,C,0.0853793174028396,0.2322537302970886
33120,C-33-331-3312-33120,"Tên ngành: Sửa chữa máy móc, thiết bị",C,0.0836260467767715,0.2243294268846511
33130,C-33-331-3313-33130,Tên ngành: Sửa chữa thiết bị điện tử và quang học,C,0.0731392800807952,0.1730544120073318
33140,C-33-331-3314-33140,Tên ngành: Sửa chữa thiết bị điện,C,0.063274398446083,0.165202334523201
33150,C-33-331-3315-33150,"Tên ngành: Sửa chữa và bảo dưỡng phương tiện vận tải (trừ ô tô, mô tô, xe máy và xe có động cơ khác)",C,0.0946068316698074,0.0416999943554401
33190,C-33-331-3319-33190,Tên ngành: Sửa chữa thiết bị khác,C,0.0738648176193237,0.1679346561431884
33200,C-33-332-3320-33200,Tên ngành: Lắp đặt máy móc và thiết bị công nghiệp,C,0.1121803820133209,0.2839160561561584
D,D,"Tên ngành: SẢN XUẤT VÀ PHÂN PHỐI ĐIỆN, KHÍ ĐỐT, NƯỚC NÓNG, HƠI NƯỚC VÀ ĐIỀU HOÀ KHÔNG KHÍ",D,-0.0442380122840404,0.1595911532640457
35,D-35,"Tên ngành: Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hoà không khí",D,-0.0150556340813636,0.0914008095860481
351,D-35-351,"Tên ngành: Sản xuất, truyền tải và phân phối điện",D,0.0865839272737503,0.0605999566614627
3511,D-35-351-3511,Tên ngành: Sản xuất điện,D,0.1139412447810173,0.1386783868074417
35111,D-35-351-3511-35111,Tên ngành: Thủy điện,D,0.1671802550554275,-0.0706195458769798
35112,D-35-351-3511-35112,Tên ngành: Nhiệt điện than,D,0.1437021493911743,-0.0530976839363575
35113,D-35-351-3511-35113,Tên ngành: Nhiệt điện khí,D,0.1167653053998947,-0.0689658150076866
35114,D-35-351-3511-35114,Tên ngành: Điện hạt nhân,D,0.1682485491037368,-0.0672289654612541
35115,D-35-351-3511-35115,Tên ngành: Điện gió,D,0.1341352760791778,-0.0636918470263481
35116,D-35-351-3511-35116,Tên ngành: Điện mặt trời,D,0.1192352995276451,-0.0468474142253398
35119,D-35-351-3511-35119,Tên ngành: Điện khác,D,0.1013941615819931,-0.0703984349966049
3512,D-35-351-3512,Tên ngành: Truyền tải và phân phối điện,D,0.1365198642015457,-0.0761279761791229
35121,D-35-351-3512-35121,Tên ngành: Truyền tải điện,D,0.1938753277063369,-0.0752534568309784
35122,D-35-351-3512-35122,Tên ngành: Phân phối điện,D,0.0865009352564811,-0.0538803003728389
3520,D-35-352-3520,"Tên ngành: Sản xuất khí đốt, phân phối nhiên liệu khí bằng đường ống",D,0.062949538230896,0.089946299791336
35201,D-35-352-3520-35201,Tên ngành: Sản xuất khí đốt,D,0.1255471557378769,0.1577250063419342
35202,D-35-352-3520-35202,Tên ngành: Phân phối nhiên liệu khí bằng đường ống,D,0.1124228686094284,-0.0459984838962554
3530,D-35-353-3530,"Tên ngành: Sản xuất, phân phối hơi nước, nước nóng, điều hoà không khí và sản xuất nước đá",D,0.0165139064192771,0.1251463443040847
35301,D-35-353-3530-35301,"Tên ngành: Sản xuất, phân phối hơi nước, nước nóng và điều hoà không khí",D,0.0487377308309078,0.0819632038474083
35302,D-35-353-3530-35302,Tên ngành: Sản xuất nước đá,D,0.1073771938681602,0.1508125066757202
E,E,"Tên ngành: CUNG CẤP NƯỚC; HOẠT ĐỘNG QUẢN LÝ VÀ XỬ LÝ RÁC THẢI, NƯỚC THẢI",E,0.0702523738145828,-0.1406031996011734
36000,E-36-360-3600-36000,"Tên ngành: Khai thác, xử lý và cung cấp nước",E,0.136038988828659,-0.0264705196022987
3700,E-37-370-3700,Tên ngành: Thoát nước và xử lý nước thải,E,0.0616514347493648,0.0121886972337961
37001,E-37-370-3700-37001,Tên ngành: Thoát nước,E,0.0488060601055622,0.0039535830728709
37002,E-37-370-3700-37002,Tên ngành: Xử lý nước thải,E,0.1101240515708923,0.022735197097063
38,E-38,"Tên ngành: Hoạt động thu gom, xử lý và tiêu hủy rác thải; tái chế phế liệu",E,0.1627275198698043,-0.0624062158167362
381,E-38-381,Tên ngành: Thu gom rác thải,E,0.1766607761383056,-0.0313230231404304
38110,E-38-381-3811-38110,Tên ngành: Thu gom rác thải không độc hại,E,0.1743366867303848,-0.0223737694323062
3812,E-38-381-3812,Tên ngành: Thu gom rác thải độc hại,E,0.1822389811277389,-0.0148586938157677
38121,E-38-381-3812-38121,Tên ngành: Thu gom rác thải y tế,E,0.1747621148824691,-0.0004909333074465
38129,E-38-381-3812-38129,Tên ngành: Thu gom rác thải độc hại khác,E,0.1688918769359588,-0.0073796128854155
382,E-38-382,Tên ngành: Xử lý và tiêu hủy rác thải,E,0.1951213181018829,-0.0002283179637743
38210,E-38-382-3821-38210,Tên ngành: Xử lý và tiêu hủy rác thải không độc hại,E,0.1970321983098983,0.0212746113538742
3822,E-38-382-3822,Tên ngành: Xử lý và tiêu hủy rác thải độc hại,E,0.1960508525371551,0.0195816829800605
38221,E-38-382-3822-38221,Tên ngành: Xử lý và tiêu hủy rác thải y tế,E,0.191039964556694,0.0411741323769092
38229,E-38-382-3822-38229,Tên ngành: Xử lý và tiêu hủy rác thải độc hại khác,E,0.1822284013032913,0.0288722049444913
3830,E-38-383-3830,Tên ngành: Tái chế phế liệu,E,0.1422645002603531,0.0406107790768146
38301,E-38-383-3830-38301,Tên ngành: Tái chế phế liệu kim loại,E,0.1448294818401336,0.072997972369194
38302,E-38-383-3830-38302,Tên ngành: Tái chế phế liệu phi kim loại,E,0.1485634595155716,0.0815403014421463
39000,E-39-390-3900-39000,Tên ngành: Xử lý ô nhiễm và hoạt động quản lý chất thải khác,E,0.1795907169580459,-0.0479259602725505
F,F,Tên ngành: XÂY DỰNG,F,0.1194726005196571,-0.011099281720817
410,F-41-410,Tên ngành: Xây dựng nhà các loại,F,0.0367080867290496,0.0090183047577738
41010,F-41-410-4101-41010,Tên ngành: Xây dựng nhà để ở,F,0.0303212869912385,-0.0131335109472274
41020,F-41-410-4102-41020,Tên ngành: Xây dựng nhà không để ở,F,0.0488892383873462,0.0300816893577575
42,F-42,Tên ngành: Xây dựng công trình kỹ thuật dân dụng,F,0.1124466806650161,0.003562526544556
421,F-42-421,Tên ngành: Xây dựng công trình đường sắt và đường bộ,F,0.1233884617686271,-0.0197056196630001
42110,F-42-421-4211-42110,Tên ngành: Xây dựng công trình đường sắt,F,0.1311519294977188,-0.0234934277832508
42120,F-42-421-4212-42120,Tên ngành: Xây dựng công trình đường bộ,F,0.1043332740664482,-0.0040821037255227
422,F-42-422,Tên ngành: Xây dựng công trình công ích,F,0.0997484996914863,-0.0106721343472599
42210,F-42-422-4221-42210,Tên ngành: Xây dựng công trình điện,F,0.0862289294600486,0.0514437295496463
42220,F-42-422-4222-42220,"Tên ngành: Xây dựng công trình cấp, thoát nước",F,0.0871745720505714,0.0348619408905506
42230,F-42-422-4223-42230,"Tên ngành: Xây dựng công trình viễn thông, thông tin liên lạc",F,0.1104601696133613,0.0069011002779006
42290,F-42-422-4229-42290,Tên ngành: Xây dựng công trình công ích khác,F,0.0941856876015663,-0.0162444896996021
429,F-42-429,Tên ngành: Xây dựng công trình kỹ thuật dân dụng khác,F,0.092292197048664,-0.0125698763877153
42910,F-42-429-4291-42910,Tên ngành: Xây dựng công trình thủy,F,0.0812435522675514,0.0224904939532279
42920,F-42-429-4292-42920,Tên ngành: Xây dựng công trình khai khoáng,F,0.0852051302790641,0.0466023758053779
42930,F-42-429-4293-42930,"Tên ngành: Xây dựng công trình chế biến, chế tạo",F,0.0607813969254493,0.094678595662117
42990,F-42-429-4299-42990,Tên ngành: Xây dựng công trình kỹ thuật dân dụng khác,F,0.0961338654160499,-0.0142779722809791
43,F-43,Tên ngành: Hoạt động xây dựng chuyên dụng,F,0.0731128826737403,-0.0256290901452302
431,F-43-431,Tên ngành: Phá dỡ và chuẩn bị mặt bằng,F,0.0040600644424557,-0.0707308202981948
43110,F-43-431-4311-43110,Tên ngành: Phá dỡ,F,0.0255743321031332,-0.0430410839617252
43120,F-43-431-4312-43120,Tên ngành: Chuẩn bị mặt bằng,F,0.0189553704112768,-0.0414790771901607
432,F-43-432,"Tên ngành: Lắp đặt hệ thống điện, hệ thống cấp thoát nước và lắp đặt xây dựng khác",F,-0.0327128581702709,0.0167155340313911
43210,F-43-432-4321-43210,Tên ngành: Lắp đặt hệ thống điện,F,-0.0208487398922443,-0.0030122376047074
4322,F-43-432-4322,"Tên ngành: Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí",F,-0.0399012044072151,0.0235318168997764
43221,F-43-432-4322-43221,"Tên ngành: Lắp đặt hệ thống cấp, thoát nước",F,-0.0050888159312307,0.0035935537889599
43222,F-43-432-4322-43222,Tên ngành: Lắp đặt hệ thống sưởi và điều hoà không khí,F,-0.0468502566218376,0.0190985985100269
43290,F-43-432-4329-43290,Tên ngành: Lắp đặt hệ thống xây dựng khác,F,0.0084306206554174,0.0200961735099554
43300,F-43-433-4330-43300,Tên ngành: Hoàn thiện công trình xây dựng,F,0.0586112104356288,0.0152368620038032
43900,F-43-439-4390-43900,Tên ngành: Hoạt động xây dựng chuyên dụng khác,F,0.060792401432991,-0.0291499905288219
G,G,"Tên ngành: BÁN BUÔN VÀ BÁN LẺ; SỬA CHỮA Ô TÔ, MÔ TÔ, XE MÁY VÀ XE CÓ ĐỘNG CƠ KHÁC",G,-0.257492333650589,-0.0291744004935026
45,G-45,"Tên ngành: Bán, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",G,-0.3437913954257965,-0.0674405172467231
451,G-45-451,Tên ngành: Bán ô tô và xe có động cơ khác,G,-0.3559263944625854,-0.1103358343243599
4511,G-45-451-4511,Tên ngành: Bán buôn ô tô và xe có động cơ khác,G,-0.3826678097248077,-0.0969207137823104
45111,G-45-451-4511-45111,Tên ngành: Bán buôn ô tô con (loại 9 chỗ ngồi trở xuống),G,-0.3179654479026794,-0.135618969798088
45119,G-45-451-4511-45119,Tên ngành: Bán buôn xe có động cơ khác,G,-0.3533283174037933,-0.1176011562347412
45120,G-45-451-4512-45120,Tên ngành: Bán lẻ ô tô con (loại 9 chỗ ngồi trở xuống),G,-0.3187979757785797,-0.1273004561662674
4513,G-45-451-4513,Tên ngành: Đại lý ô tô và xe có động cơ khác,G,-0.2437201887369156,-0.1394596248865127
45131,G-45-451-4513-45131,Tên ngành: Đại lý ô tô con (loại 9 chỗ ngồi trở xuống),G,-0.2091845273971557,-0.1718952804803848
45139,G-45-451-4513-45139,Tên ngành: Đại lý xe có động cơ khác,G,-0.2318048179149627,-0.1597828119993209
45200,G-45-452-4520-45200,"Tên ngành: Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác",G,-0.1262574642896652,-0.0177967678755521
